name,slug,type,ownership,street,postal_code,neighborhood,city_slug,city_name,phone,email,website,age_min_months,age_max_months,schedule,services,short_description,source_url,notes
Llar d'Infants El Cau (El Segon Cau),llar-dinfants-el-cau-barcelona,guarderia,privado,"Carrer de Argentona, 17",08024,la Vila de Gràcia,barcelona,Barcelona,932102806,elsegoncau@hotmail.com,http://elsegoncau.blogspot.com/,0,36,,cocina-propia;patio-exterior,"Llar d'Infants El Cau, en Carrer de Argentona, 17 (Vila de Gràcia, Barcelona), es explotada por la sociedad El Segon Cau SL. Es un edificio de dos plantas con 4 aulas, 2 baños, 2 patios y cocina propia, atendido por un equipo con maestros, técnicos especialistas y monitores de natación. Importante: este centro es distinto de otra llar d'infants con nombre similar situada en Hostafrancs (Carrer Vilardell), sin relación entre ambas entidades.",https://analisi.transparenciacatalunya.cat/Educaci-/Directori-de-centres-docents-anual-Base-2020/kvmv-ahh4,
Escuela Infantil Jesús Maria Tamarit,llar-dinfants-jesus-maria-tamarit-barcelona,guarderia,privado,"Carrer de Tamarit, 80",08004,el Poble Sec,barcelona,Barcelona,934240230,d.general.tamarit@jesus-maria.net,https://colegiosjesusmaria.com/colegio/escuela-infantil-tamarit/,0,36,,comedor;cocina-propia;horario-ampliado;ingles;patio-exterior;psicomotricidad;musica;actividades-extraescolares;verano-campamentos;orientacion-pedagogica;escuela-de-padres,"Centro de educación infantil ubicado en Carrer de Tamarit, 80, en el distrito de Sants-Montjuïc de Barcelona. Atiende el primer ciclo (0-3 años), con servicio de comedor con cocina propia, horario ampliado, inglés desde los 12 meses, psicomotricidad, música y patio de más de 500 m². Ofrece también casal de verano y asesoramiento psicopedagógico para familias.",https://analisi.transparenciacatalunya.cat/Educaci-/Directori-de-centres-docents-anual-Base-2020/kvmv-ahh4,
Llar d'Infants Bambi Roig,llar-dinfants-bambi-roig-barcelona,guarderia,privado,"Carrer de Tamarit, 191",08011,Sant Antoni,barcelona,Barcelona,934235503,bambiroig@hotmail.com,https://bambiroig.cat/,4,24,,comedor;cocina-propia;bilingue;ingles;psicomotricidad;musica,"Escuela infantil privada situada en Carrer de Tamarit, 191, en el barrio de Sant Antoni (Eixample), Barcelona. Cubre el primer ciclo de 4 meses a 2 años con un programa bilingüe que introduce el inglés mediante juegos, canciones y cuentos. Dispone de cocina propia con menús adaptados por edades y ofrece revisión pediátrica periódica.",https://analisi.transparenciacatalunya.cat/Educaci-/Directori-de-centres-docents-anual-Base-2020/kvmv-ahh4,
Llar d'Infants Canigó,llar-dinfants-canigo-barcelona,guarderia,privado,"Carrer de Diputació, 412",08013,el Fort Pienc,barcelona,Barcelona,932455933,canigo@telefonica.net,https://www.escolacanigo.com/,0,36,,cocina-propia;horario-ampliado;patio-exterior;psicomotricidad,"Escuela infantil privada situada en Carrer de Diputació, 412, en el barrio del Fort Pienc (Eixample), Barcelona. Con más de 30 años de trayectoria y autorización de la Generalitat de Catalunya, ofrece horario de 8:00 a 18:00 de septiembre a julio, cocina propia, patio exterior asoleado, actividades de psicomotricidad y biblioteca infantil.",https://analisi.transparenciacatalunya.cat/Educaci-/Directori-de-centres-docents-anual-Base-2020/kvmv-ahh4,
Llar d'Infants Pandy de Sant Marc,llar-dinfants-pandy-de-sant-marc-barcelona,guarderia,privado,"Carrer de Provença, 525, baixos",08025,la Sagrada Família,barcelona,Barcelona,933477939,merche@escolapandy.com,,0,72,,horario-ampliado,"Escuela infantil privada situada en Carrer de Provença, 525, en el barrio de la Sagrada Família (Eixample), Barcelona. Fundada en 1978 como Escola Pandy y trasladada a esta ubicación en 1998, atiende a niños de 0 a 6 años en horario de 7:30 a 18:00, con enfoque laico y plural.",https://analisi.transparenciacatalunya.cat/Educaci-/Directori-de-centres-docents-anual-Base-2020/kvmv-ahh4,
Llar d'infants El Camí Feliç Les Corts,llar-dinfants-el-cami-felic-les-corts-barcelona,guarderia,privado,"Carrer de Numància, 135",08029,,barcelona,Barcelona,932227744,lescorts@escuelashappyway.com,https://www.escuelashappyway.com/en/escuela-infantil-happy-way-les-corts/,0,36,,cocina-propia;patio-exterior;ingles;bilingue,"Escuela infantil de primer ciclo (0-3 años) ubicada en Carrer de Numància, 135, en el distrito de Les Corts, Barcelona. Forma parte de la red Happy Way / El Camí Feliç, con inmersión en inglés, cocina propia y patios exteriores.",https://analisi.transparenciacatalunya.cat/Educaci-/Directori-de-centres-docents-anual-Base-2020/kvmv-ahh4,
Llar d'Infants Congrés,llar-dinfants-congres-barcelona,guarderia,privado,"Carrer de Concepció Arenal, 145-147",08027,el Congrés i els Indians,barcelona,Barcelona,933520365,escolainfantilcongres@gmail.com,https://escolacongres.com,0,36,,,"Escuela infantil privada de primer ciclo (0-3 años) situada en Carrer de Concepció Arenal, 145-147, en el barrio de Congrés i els Indians, distrito de Sant Andreu, Barcelona. Su proyecto educativo se basa en que los niños sean protagonistas de su propio aprendizaje mediante experiencias de exploración, experimentación y manipulación, fomentando el respeto y el afecto con compañeros y educadoras.",https://analisi.transparenciacatalunya.cat/Educaci-/Directori-de-centres-docents-anual-Base-2020/kvmv-ahh4,
Llar d'Infants Petit Sant Marc,llar-dinfants-petit-sant-marc-barcelona,guarderia,privado,"Carrer del Bruc, 87, Principal 2ª",08009,la Dreta de l'Eixample,barcelona,Barcelona,692199270,petitsantmarc77@gmail.com,https://www.llardinfantspetitsantmarc.com/,0,36,,comedor;cocina-propia;horario-ampliado;ingles;psicomotricidad;musica,"Llar d'Infants Petit Sant Marc es un centro autorizado por el Departament d'Ensenyament de la Generalitat de Catalunya, fundado en 1977 y ubicado en el Eixample de Barcelona. Atiende a niños de 0 a 3 años con cocina propia, horario ampliado y sesiones de inglés, psicomotricidad y música.",https://analisi.transparenciacatalunya.cat/Educaci-/Directori-de-centres-docents-anual-Base-2020/kvmv-ahh4,
Llar d'Infants Esclop,llar-dinfants-esclop-barcelona,guarderia,concertado,"Passeig de Sant Joan, 31, pral 1ª",08010,l'Eixample Dret,barcelona,Barcelona,932655255,,https://www.lesclop.com/,0,36,,horario-ampliado;ingles,"Llar d'Infants Esclop es un centro concertado y laico ubicado en l'Eixample Dret de Barcelona, en el Passeig de Sant Joan. Forma parte de un conjunto educativo junto al Parvulari l'Esclop, vinculado a Jesuïtes Casp - Sagrat Cor de Jesús. Ofrece horario ampliado de 8:00 a 18:00 y clases de inglés.",https://analisi.transparenciacatalunya.cat/Educaci-/Directori-de-centres-docents-anual-Base-2020/kvmv-ahh4,
Llar d'Infants Niu de les Corts-II,llar-dinfants-niu-de-les-corts-ii-barcelona,guarderia,privado,"Carrer del Taquígraf Garriga, 80-88",08028,,barcelona,Barcelona,934195278,niudelescorts@niudelescorts.com,http://www.niudelescorts.com,0,36,,bilingue,"Llar d'Infants Niu de les Corts II es un centro privado de educación infantil (0-3 años) ubicado en el distrito de Les Corts, Barcelona. Ofrece programas bilingües en catalán/inglés y castellano/inglés, y cuenta con acceso adaptado para personas con discapacidad física. Es una entidad distinta de 'Llar d'Infants Les Corts', otro centro con dirección y código propios.",https://analisi.transparenciacatalunya.cat/Educaci-/Directori-de-centres-docents-anual-Base-2020/kvmv-ahh4,
Llar d'Infants Gaudí-Guinardó,llar-dinfants-gaudi-guinardo-barcelona,guarderia,privado,"Carrer de Castillejos, 365",08025,,barcelona,Barcelona,934560953,a8065871@xtec.cat,http://www.infantsgaudi.com,0,36,,comedor;psicomotricidad;musica;patio-exterior;orientacion-pedagogica;escuela-de-padres,"Llar d'Infants Gaudí-Guinardó es un centro privado de educación infantil (0-3 años) abierto en el año 2000, ubicado en el distrito de Horta-Guinardó, Barcelona, cerca del Hospital de Sant Pau. Dispone de cinco aulas, comedor adaptado, sala de psicomotricidad y patio exterior soleado, además de un programa de escuela de padres. Es accesible para personas con discapacidad física.",https://analisi.transparenciacatalunya.cat/Educaci-/Directori-de-centres-docents-anual-Base-2020/kvmv-ahh4,
Llar d'Infants Guinyolet,llar-dinfants-guinyolet-barcelona,guarderia,privado,"Passatge d'Aloi, 8",08041,Navas,barcelona,Barcelona,934556240,info@guinyolet.es,https://www.guinyolet.es/,0,36,,comedor;ingles;patio-exterior;horario-ampliado,"Llar d'Infants Guinyolet es un centro privado autorizado por el Departament d'Ensenyament de la Generalitat de Catalunya, ubicado en el barrio de Navas, distrito de Sant Andreu, Barcelona. Atiende a niños de 0 a 3 años en una casa de 300 m² con patios soleados, servicio de menjador y presencia de hablante nativo de inglés en el aula. Horario de 8:00 a 18:00 h, de lunes a viernes.",https://analisi.transparenciacatalunya.cat/Educaci-/Directori-de-centres-docents-anual-Base-2020/kvmv-ahh4,
Llar d'Infants Petit Laia,llar-dinfants-petit-laia-barcelona,guarderia,privado,"Carrer de Neopàtria, 119",08030,,barcelona,Barcelona,933111351,llarpetitlaia@gmail.com,https://www.llarpetitlaia.com/,0,36,,comedor;cocina-propia;horario-ampliado,"Llar d'Infants Petit Laia es un centro privado de primer ciclo de educación infantil (0-3 años) autorizado por el Departament d'Ensenyament, ubicado en el distrito de Sant Andreu, Barcelona. Ofrece continuidad educativa con la Escola Laia, cocina propia para el servicio de comedor, y horario ampliado de 7:30 a 9:00 y de 17:00 a 18:00.",https://analisi.transparenciacatalunya.cat/Educaci-/Directori-de-centres-docents-anual-Base-2020/kvmv-ahh4,
Escola Infantil Kuky's,llar-dinfants-kukys-barcelona,guarderia,privado,"Plaça de Garrigó, 1-3",08016,Vilapicina i la Torre Llobeta,barcelona,Barcelona,933512607,escolakukys@hotmail.com,https://escolainfantilkukys.com/,4,36,,horario-ampliado,"Escola Infantil Kuky's es un centro privado de educación infantil ubicado en el distrito de Nou Barris, Barcelona, que atiende a niños de 4 meses a 3 años. El horario habitual es de 9:00 a 17:00, con servicio de comedor y siesta de 12:00 a 15:00, y opción de horario ampliado de 8:00 a 9:00 y de 17:00 a 18:30.",https://analisi.transparenciacatalunya.cat/Educaci-/Directori-de-centres-docents-anual-Base-2020/kvmv-ahh4,
Llar d'Infants Acuarella Melcior,llar-dinfants-acuarella-melcior-barcelona,guarderia,privado,"Carrer de Melcior de Palau, 131",08014,Sants,barcelona,Barcelona,931854088,melcior@acuarella.eu,https://www.acuarella.eu/es/las-guarderias/acuarella-melcior/,0,36,,comedor;cocina-propia;patio-exterior,"Llar d'infants privada situada en el barrio de Sants, ubicada en un edificio catalogado de la antigua fábrica textil Géneros de Punto Farrés (1920, rehabilitado en 2007). Atiende a niños de 0 a 3 años organizados en tres grupos de edad, desde su apertura en 2011. Dispone de cocina propia con menús supervisados por nutricionista y espacios exteriores. Centro homologado por la Generalitat de Catalunya.",https://analisi.transparenciacatalunya.cat/Educaci-/Directori-de-centres-docents-anual-Base-2020/kvmv-ahh4,
Llar d'Infants Drac Xic,llar-dinfants-drac-xic-barcelona,guarderia,privado,"Passatge d'Alió, 38",08037,Camp d'en Grassot i Gràcia Nova,barcelona,Barcelona,934583844,a8050776@xtec.cat,http://www.dracxic.es,0,36,,cocina-propia,"Llar d'infants privada situada en el Passatge d'Alió, en el barrio de Camp d'en Grassot i Gràcia Nova (Gràcia), Barcelona. Atiende a niños de 0 a 3 años, con horario de lunes a viernes de 7:30 a 18:00/18:30h. Dispone de cocina propia. Según directorios educativos, ofrece actividades de psicomotricidad, música e inglés, aunque estos servicios no se han podido confirmar directamente en su web oficial.",https://analisi.transparenciacatalunya.cat/Educaci-/Directori-de-centres-docents-anual-Base-2020/kvmv-ahh4,
Llar d'Infants Lua - Cascavell,llar-dinfants-lua-cascavell-barcelona,guarderia,privado,"Carrer del Taquígraf Garriga, 166",08029,,barcelona,Barcelona,934305242,info@luacascavell.com,,4,36,,,"Llar d'infants privada situada en el distrito de Les Corts, Barcelona, con más de 40 años de actividad. Atiende a niños de 4 meses a 3 años con una metodología propia estructurada en unidades didácticas basadas en el juego, la experimentación, el descubrimiento y el lenguaje. Abierto todo el año, incluido agosto.",https://analisi.transparenciacatalunya.cat/Educaci-/Directori-de-centres-docents-anual-Base-2020/kvmv-ahh4,
Llar d'Infants Els Gegants,llar-dinfants-els-gegants-barcelona,guarderia,privado,"Passeig Zona Franca, 168",08038,la Marina de Port,barcelona,Barcelona,932964818,gegants.mireia@gmail.com,https://elsgegants.cat/,0,36,,cocina-propia;patio-exterior,"Llar d'infants privada en el barrio de la Marina de Port (Sants-Montjuïc), en funcionamiento desde 1996. Atiende a niños de 0 a 3 años, con un proyecto educativo centrado en el acompañamiento del crecimiento y la integración de las familias. Cuenta con cocina propia y espacios exteriores. Accesible para personas con movilidad reducida.",https://analisi.transparenciacatalunya.cat/Educaci-/Directori-de-centres-docents-anual-Base-2020/kvmv-ahh4,
Llar d'Infants Kasperle,llar-dinfants-kasperle-barcelona,guarderia,privado,"Carrer Gran de Gràcia, 97, entlo.",08012,la Vila de Gràcia,barcelona,Barcelona,932370572,marta.kasperle@gmail.com,http://www.llardinfantskasperle.com,0,36,,cocina-propia;patio-exterior;psicomotricidad;musica,"Llar d'infants privada autorizada por la Generalitat de Catalunya, situada en el barrio de la Vila de Gràcia, Barcelona, con más de 35 años de actividad. Atiende a niños de 0 a 3 años distribuidos en tres grupos. Dispone de tres aulas, una terraza soleada de 80 m², cocina propia, clases de música y psicomotricidad, y talleres para familias. Abierto todo el año, de 7:45 a 19:00h de lunes a viernes.",https://analisi.transparenciacatalunya.cat/Educaci-/Directori-de-centres-docents-anual-Base-2020/kvmv-ahh4,
Llar d'Infants Nostra Senyora,llar-dinfants-nostra-senyora-barcelona,guarderia,privado,"Carrer d'Iradier, 8",08017,Sant Gervasi - la Bonanova,barcelona,Barcelona,934180930,parvulari.ns@gmail.com,https://www.nostrasenyora.com/es,3,36,,comedor;cocina-propia;horario-ampliado;ingles;orientacion-pedagogica,"Parvulari privado fundado en 1962 por la educadora Meri Rutllant, situado en el barrio de Sant Gervasi - la Bonanova (Sarrià-Sant Gervasi), Barcelona. Atiende a niños desde los 3 meses, con un enfoque pedagógico que combina elementos Montessori y Reggio Emilia. Ofrece servicio de comedor con cocina propia, horario ampliado, asistencia flexible por días y apoyo psicopedagógico. No debe confundirse con 'Escola Pia de Nostra Senyora', un colegio distinto en el Eixample.",https://analisi.transparenciacatalunya.cat/Educaci-/Directori-de-centres-docents-anual-Base-2020/kvmv-ahh4,
Llar d'Infants Nins-Nena Cases,llar-dinfants-nins-nena-cases-barcelona,guarderia,privado,"Carrer de la Nena Casas, 36",08017,Les Tres Torres,barcelona,Barcelona,932045589,ana@ninsnenacasas.com,https://ninsnenacasas.com/,4,24,,comedor;ingles;musica;patio-exterior;psicomotricidad;orientacion-pedagogica,"Escuela infantil privada situada en el barrio de Les Tres Torres (Sarrià-Sant Gervasi), Barcelona. Atiende a niños desde los 4 meses hasta los 2 años, distribuidos en tres niveles. Ofrece comedor con menú elaborado por nutricionista, iniciación al inglés, canciones y juegos rítmicos, juego al aire libre y orientación a las familias. Horario de lunes a viernes, de 8:00 a 17:30h (invierno) o 17:00h (verano); cerrado en agosto.",https://analisi.transparenciacatalunya.cat/Educaci-/Directori-de-centres-docents-anual-Base-2020/kvmv-ahh4,
Llar d'Infants Rialla,llar-dinfants-rialla-barcelona,guarderia,privado,"Carrer de Mata, 4",08004,Poble Sec,barcelona,Barcelona,934417023,adamasbcn@yahoo.es,https://www.rialla.es/ca/,0,36,,cocina-propia;horario-ampliado;bilingue,"Llar d'Infants Rialla es un centro privado de educación infantil (0-3 años) ubicado en la Carrer de Mata, 4, en el barrio de Poble Sec, Barcelona. Cuenta con más de 20 años de trayectoria en el barrio, cocina propia y horario de 7:00 a 18:00 h de lunes a viernes. Es una entidad distinta de 'Rialles', otra organización con nombre similar en Badalona y Sarrià-Sant Gervasi.",https://analisi.transparenciacatalunya.cat/Educaci-/Directori-de-centres-docents-anual-Base-2020/kvmv-ahh4,
Llar d'Infants Maria Reina,llar-dinfants-maria-reina-barcelona,guarderia,privado,"Carrer Llull, 10-14",08005,la Vila Olímpica del Poblenou,barcelona,Barcelona,932211982,,https://www.escolamariareina.com/,0,36,,,"Maria Reina Escola Infantil es un centro privado de educación infantil (0-3 años) situado en la Carrer Llull, 10-14, junto al Parc de la Ciutadella, en el distrito de Sant Martí, Barcelona. Fundado en 1983, lleva más de 40 años en funcionamiento y está autorizado por el Departament d'Educació de la Generalitat de Catalunya.",https://analisi.transparenciacatalunya.cat/Educaci-/Directori-de-centres-docents-anual-Base-2020/kvmv-ahh4,
Escola d'Educació Infantil FEP Petit Santa Maria,escola-fep-petit-santa-maria-barcelona,guarderia,privado,"Carrer Concili de Trento, 293-299",,la Verneda i la Pau,barcelona,Barcelona,933136840,a8051719@xtec.cat,http://www.elpetitsantamaria.org,4,72,,actividades-extraescolares,"Escola d'Educació Infantil FEP Petit Santa Maria es un centro de titularidad privada perteneciente a la Fundació Escoles Parroquials (FEP), ubicado en la Carrer Concili de Trento, 293-299, barrio de la Verneda i la Pau, distrito de Sant Martí, Barcelona. Ofrece llar d'infants (0-3 años) e infantil de segundo ciclo (3-6 años), con actividades extraescolares a partir de las 17h.",https://analisi.transparenciacatalunya.cat/Educaci-/Directori-de-centres-docents-anual-Base-2020/kvmv-ahh4,
Llar d'Infants El Camí Feliç Turó Parc,llar-dinfants-el-cami-felic-turo-parc-barcelona,guarderia,privado,"Carrer de Bori i Fontestà, 23-25",08021,Sant Gervasi - Galvany,barcelona,Barcelona,932099991,turopark@escuelashappyway.com,https://www.escuelashappyway.com/en/happy-way-turo-park,0,36,,cocina-propia;comedor;ingles;patio-exterior,"Llar d'Infants El Camí Feliç Turó Parc, comercialmente conocida como Happy Way Turó Park, es un centro privado de educación infantil situado en la Carrer de Bori i Fontestà, 23-25 (entrada por Plaça de Wagner), en el barrio de Sant Gervasi-Galvany, distrito de Sarrià-Sant Gervasi, Barcelona. Dispone de cocina propia, patio exterior y clases de inglés. Es una sede física distinta de las otras sedes de la red Happy Way / El Camí Feliç en Poble Nou y Les Corts.",https://analisi.transparenciacatalunya.cat/Educaci-/Directori-de-centres-docents-anual-Base-2020/kvmv-ahh4,
Llar d'Infants Brusi,llar-dinfants-brusi-barcelona,guarderia,privado,"Carrer de Brusi, 39, Local 61-66",08006,Sant Gervasi,barcelona,Barcelona,932093145,brusillardinfants@gmail.com,https://brusillardinfants.com/wp/,4,36,,cocina-propia;horario-ampliado;patio-exterior,"Llar d'Infants Brusi es un centro privado y laico de educación infantil (4 meses a 3 años), con más de 30 años de trayectoria en el barrio de Sant Gervasi, distrito de Sarrià-Sant Gervasi, Barcelona. Está en la Carrer de Brusi, 39, local 61-66, y dispone de cocina propia y un patio exterior de 400 m², con horario de 7:00 a 18:00 h.",https://analisi.transparenciacatalunya.cat/Educaci-/Directori-de-centres-docents-anual-Base-2020/kvmv-ahh4,
Llar d'Infants El Cuquet,llar-dinfants-el-cuquet-barcelona,guarderia,privado,"Carrer Comte d'Urgell, 169",,la Nova Esquerra de l'Eixample,barcelona,Barcelona,934549572,a8052347@xtec.cat,http://www.elcuquet.com,4,36,,comedor;horario-ampliado;ingles;orientacion-pedagogica,"Llar d'Infants El Cuquet es una escuela catalana privada de educación infantil (4 meses a 3 años), con más de 35 años de trayectoria, situada en la Carrer Comte d'Urgell, 169, cerca del Hospital Clínic, en el distrito de l'Eixample, Barcelona. Ofrece servicio de comedor, horario ampliado, clases de inglés y asesoramiento psicopedagógico.",https://analisi.transparenciacatalunya.cat/Educaci-/Directori-de-centres-docents-anual-Base-2020/kvmv-ahh4,
Llar d'Infants Solcar,llar-dinfants-solcar-barcelona,guarderia,privado,"Carrer dels Agudells, 2",08032,la Font d'en Fargues,barcelona,Barcelona,645853401,solcar_llardinfants@hotmail.com,https://llarinfantsolcar.wixsite.com/llardinfantssolcar,4,36,,,"Llar d'Infants Solcar es un centro de educación infantil (4 meses a 3 años) autorizado por la Generalitat de Catalunya, ubicado en la Carrer dels Agudells, 2, en el barrio de la Font d'en Fargues, distrito de Horta-Guinardó, Barcelona. Presente en la zona del Carmel/Horta desde 1975.",https://analisi.transparenciacatalunya.cat/Educaci-/Directori-de-centres-docents-anual-Base-2020/kvmv-ahh4,
Llar d'Infants Blau,llar-dinfants-blau-barcelona,guarderia,privado,"Carrer d'Espronceda, 242-252",08018,,barcelona,Barcelona,933076804,llarblau@hotmail.com,https://llarblau.com/,0,36,,cocina-propia;horario-ampliado;ingles;patio-exterior;psicomotricidad;musica,"Llar d'Infants Blau es un centro privado de educación infantil (0-3 años) situado en la Carrer d'Espronceda, en el distrito de Sant Martí de Barcelona, con más de 40 años de trayectoria. Dispone de cocina propia, patio exterior de más de 600 m², horario ampliado de 7:15 a 19:00 e introducción al inglés en el programa diario. Es una entidad distinta de 'Llar d'Infants Molina Blau', otro centro en Nou Barris.",https://analisi.transparenciacatalunya.cat/Educaci-/Directori-de-centres-docents-anual-Base-2020/kvmv-ahh4,
Llar d'Infants Petits L'Heura,llar-dinfants-petits-lheura-barcelona,guarderia,privado,"Travessera de Gràcia, 314",08025,el Baix Guinardó,barcelona,Barcelona,932071601,petits@lheura.cat,https://www.petitslheura.es/,4,36,,cocina-propia;comedor;bilingue;horario-ampliado,"Petits L'Heura es una escuela infantil privada bilingüe situada en la Travessera de Gràcia, 314, en el barrio de Baix Guinardó, distrito de Horta-Guinardó, Barcelona. Atiende a niños de 4 meses a 3 años, cuenta con cocina propia para la elaboración de menús y horario de 7:30 a 19:30, de lunes a viernes.",https://analisi.transparenciacatalunya.cat/Educaci-/Directori-de-centres-docents-anual-Base-2020/kvmv-ahh4,
Llar d'Infants Olorien Pumby,llar-dinfants-olorien-pumby-barcelona,guarderia,privado,"Carrer de Valladolid, 20",08014,Sants,barcelona,Barcelona,936324657,a8048587@xtec.cat,https://olorien.es/,4,36,,,"Olorien Pumby es una de las sedes de la red Olorien, centro privado de educación infantil (0-3 años) situado en la Carrer de Valladolid, 20, en el barrio de Sants, distrito de Sants-Montjuïc, Barcelona. Autorizado por el Departament d'Educació de la Generalitat de Catalunya, atiende a niños de 4 meses a 3 años.",https://analisi.transparenciacatalunya.cat/Educaci-/Directori-de-centres-docents-anual-Base-2020/kvmv-ahh4,
Llar d'infants Flors de Maig,llar-dinfants-flors-de-maig-barcelona,guarderia,privado,"Rambla Volart, 79",,el Guinardó,barcelona,Barcelona,934368827,info@florsdemaig.com,http://www.florsdemaig.com/,0,36,,,"Flors de Maig es una escuela infantil privada situada en la Rambla Volart, 79, en el barrio de Guinardó, distrito de Horta-Guinardó de Barcelona. Atiende a niños de 0 a 3 años como centro de primer ciclo de educación infantil.",https://analisi.transparenciacatalunya.cat/Educaci-/Directori-de-centres-docents-anual-Base-2020/kvmv-ahh4,
Llar d'Infants Calimero d'Horta,llar-dinfants-calimero-dhorta-barcelona,guarderia,concertado,"Carrer del Marquès de Foronda, 35",08032,la Font d'en Fargues,barcelona,Barcelona,934207133,a.pedagogica.calimero@gmail.com,https://llarcalimero.blogspot.com/,0,36,,ingles,"Llar d'Infants Calimero d'Horta es un centro de educación infantil subvencionado por la Generalitat de Catalunya y la Diputació de Barcelona, situado en la Carrer del Marquès de Foronda, 35, en el barrio de la Font d'en Fargues, distrito de Horta-Guinardó. Atiende a niños de 0 a 3 años con más de 35 años de trayectoria en el barrio de Horta, e incluye actividades en inglés.",https://analisi.transparenciacatalunya.cat/Educaci-/Directori-de-centres-docents-anual-Base-2020/kvmv-ahh4,
Llar d'Infants L'Acis,llar-dinfants-lacis-barcelona,guarderia,concertado,"Carrer de Miquel dels Sants Oliver, 4",08024,Can Baró,barcelona,Barcelona,932844635,acisllar@gmail.com,https://www.acisarturmartorell.cat/,0,36,,,"Llar d'Infants L'Acis es el ciclo de educación infantil (0-3 años) de l'escola ACIS-Artur Martorell, gestionado por la Fundació Pia Autònoma Agrupació Cultural i Social, situado en la Carrer de Miquel dels Sants Oliver, 4, en el barrio de Can Baró, distrito de Horta-Guinardó, Barcelona. Forma parte de un proyecto educativo con continuidad desde la llar d'infants hasta 4º de ESO.",https://analisi.transparenciacatalunya.cat/Educaci-/Directori-de-centres-docents-anual-Base-2020/kvmv-ahh4,
Escola Infantil Begònia,escola-infantil-begonia-barcelona,guarderia,privado,"Carrer d'Entença, 188",08029,la Nova Esquerra de l'Eixample,barcelona,Barcelona,933229605,escola@escolabegonia.cat,http://www.escolabegonia.cat,4,36,,comedor;cocina-propia;horario-ampliado;orientacion-pedagogica;verano-campamentos,"Escola Infantil Begònia es un centro privado de educación infantil fundado en 1970, situado en la Carrer d'Entença, 188, en el barrio de la Nova Esquerra de l'Eixample, distrito de l'Eixample, Barcelona. Atiende a niños de 4 meses a 3 años, con cocina propia, horario de acogida desde las 7:30h hasta las 18:00h, servicio psicopedagógico y campamento de verano en julio.",https://analisi.transparenciacatalunya.cat/Educaci-/Directori-de-centres-docents-anual-Base-2020/kvmv-ahh4,
Escuela Infantil Nemomarlin Gràcia,escuela-infantil-nemomarlin-gracia-barcelona,guarderia,privado,"Carrer Gran de Gràcia, 221",08012,la Vila de Gràcia,barcelona,Barcelona,633831083,gracia@escuelanemomarlin.com,https://www.escuelanemomarlin.com/escuelas/escuela-infantil-gracia/,0,36,,cocina-propia;bilingue;ingles;patio-exterior;psicomotricidad;verano-campamentos;orientacion-pedagogica,"Escuela Infantil Nemomarlin Gràcia es una sede de la red Nemomarlin, situada en la Carrer Gran de Gràcia, 221, en el barrio de la Vila de Gràcia, distrito de Gràcia, Barcelona. Cuenta con 4 aulas, sala de psicomotricidad y patio exterior de más de 100 m². Ofrece proyecto trilingüe (castellano-catalán-inglés) y cocina propia con menús supervisados por nutricionistas. Es una sede física distinta de otras sedes de la red Nemomarlin en Barcelona.",https://analisi.transparenciacatalunya.cat/Educaci-/Directori-de-centres-docents-anual-Base-2020/kvmv-ahh4,
Llar d'Infants La Pau 3 Marina,llar-dinfants-la-pau-3-marina-barcelona,guarderia,privado,"Carrer de la Mare de Déu de Port, 353",08038,la Marina de Port,barcelona,Barcelona,933322678,llarlapau@hotmail.com,https://escolabressollapau.cat/,0,36,,,"Llar d'Infants La Pau 3 Marina es un centro privado ubicado en la Carrer de la Mare de Déu de Port, 353, en el barrio de la Marina de Port, distrito de Sants-Montjuïc, Barcelona. Forma parte de la red Escola Bressol La Pau, con varios centros en el área de Barcelona, y atiende a niños de 0 a 3 años desde 1989.",https://analisi.transparenciacatalunya.cat/Educaci-/Directori-de-centres-docents-anual-Base-2020/kvmv-ahh4,
Llar d'infants Pas a Pas del Guinardó,llar-dinfants-pas-a-pas-del-guinardo-barcelona,guarderia,privado,"Ronda del Guinardó, 65",08024,el Baix Guinardó,barcelona,Barcelona,934509848,escolainfantilpasapas@gmail.com,https://www.escolainfantilpasapas.cat/,0,36,,comedor;horario-ampliado;bilingue;ingles;musica;orientacion-pedagogica,"Escola infantil privada situada en la Ronda del Guinardó, 65, en el barrio del Baix Guinardó, distrito de Horta-Guinardó, Barcelona. Atiende a niños de 0 a 3 años desde hace casi 20 años. Ofrece servicio de comedor, horario ampliado y un programa multilingüe con inglés, con una pedagoga propia y apoyo de telemedicina pediátrica.",https://analisi.transparenciacatalunya.cat/Educaci-/Directori-de-centres-docents-anual-Base-2020/kvmv-ahh4,
Llar d'infants Petit Kinder,llar-dinfants-petit-kinder-barcelona,guarderia,privado,"Avinguda de la República Argentina, 1A",08023,el Putxet i el Farró,barcelona,Barcelona,696921632,info@petitkinder.eu,http://www.petitkinder.eu,0,36,,patio-exterior,"Llar d'infants privada situada en la Avinguda de la República Argentina, 1A, en el barrio del Putxet i el Farró, distrito de Sarrià-Sant Gervasi, Barcelona. Cuenta con patio exterior de más de 300 m² y aulas multifuncionales. Abierta de lunes a viernes, de 8:00 a 18:00 h.",https://analisi.transparenciacatalunya.cat/Educaci-/Directori-de-centres-docents-anual-Base-2020/kvmv-ahh4,
